序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
476,300465,高伟达,2021-03-26,,,,2021-03-26
477,300481,濮阳惠成,2021-03-26,,,,2021-03-26
478,300558,贝达药业,2021-03-26,,,,2021-03-26
479,300725,药石科技,2021-03-26,,,,2021-03-26
480,300726,宏达电子,2021-03-26,,,,2021-03-26
481,300797,钢研纳克,2021-03-26,,,,2021-03-26
482,600063,皖维高新,2021-03-26,,,,2021-03-26
483,600104,上汽集团,2021-03-26,,,,2021-03-26
484,600116,三峡水利,2021-03-26,,,,2021-03-26
485,600173,卧龙新能,2021-03-26,,,,2021-03-26
486,600218,全柴动力,2021-03-26,,,,2021-03-26
487,600234,科新发展,2021-03-26,,,,2021-03-26
488,600268,国电南自,2021-03-26,,,,2021-03-26
489,600272,开开实业,2021-03-26,,,,2021-03-26
490,600298,安琪酵母,2021-03-26,,,,2021-03-26
491,600310,广西能源,2021-03-26,,,,2021-03-26
492,600420,国药现代,2021-03-26,,,,2021-03-26
493,600460,士兰微,2021-03-26,2021-03-13,,,2021-03-13
494,600488,津药药业,2021-03-26,2021-04-16,,,2021-04-16
495,600585,海螺水泥,2021-03-26,,,,2021-03-26
496,600620,天宸股份,2021-03-26,,,,2021-03-26
497,600633,浙数文化,2021-03-26,,,,2021-03-26
498,600655,豫园股份,2021-03-26,,,,2021-03-26
499,600657,信达地产,2021-03-26,2021-03-27,,,2021-03-27
500,600716,凤凰股份,2021-03-26,,,,2021-03-26
501,600780,通宝能源,2021-03-26,,,,2021-03-26
502,600808,马钢股份,2021-03-26,,,,2021-03-26
503,600858,银座股份,2021-03-26,,,,2021-03-26
504,600874,创业环保,2021-03-26,,,,2021-03-26
505,600933,爱柯迪,2021-03-26,,,,2021-03-26
506,600965,*ST福成,2021-03-26,,,,2021-03-26
507,600993,马应龙,2021-03-26,,,,2021-03-26
508,601015,陕西黑猫,2021-03-26,,,,2021-03-26
509,601066,中信建投,2021-03-26,2021-04-01,,,2021-04-01
510,601211,国泰海通,2021-03-26,,,,2021-03-26
511,601238,广汽集团,2021-03-26,,,,2021-03-26
512,601333,广深铁路,2021-03-26,2021-03-30,,,2021-03-30
513,601628,中国人寿,2021-03-26,,,,2021-03-26
514,601788,光大证券,2021-03-26,,,,2021-03-26
515,601908,京运通,2021-03-26,,,,2021-03-26
516,601969,海南矿业,2021-03-26,,,,2021-03-26
517,601975,招商南油,2021-03-26,,,,2021-03-26
518,601992,金隅集团,2021-03-26,,,,2021-03-26
519,601998,中信银行,2021-03-26,,,,2021-03-26
520,603220,中贝通信,2021-03-26,,,,2021-03-26
521,603267,鸿远电子,2021-03-26,,,,2021-03-26
522,603300,海南华铁,2021-03-26,,,,2021-03-26
523,603392,万泰生物,2021-03-26,,,,2021-03-26
524,603578,三星新材,2021-03-26,,,,2021-03-26
525,603616,韩建河山,2021-03-26,2021-04-16,,,2021-04-16
526,603657,春光科技,2021-03-26,,,,2021-03-26
527,603806,福斯特,2021-03-26,,,,2021-03-26
528,603903,中持股份,2021-03-26,,,,2021-03-26
529,603916,苏博特,2021-03-26,,,,2021-03-26
530,605009,豪悦护理,2021-03-26,,,,2021-03-26
531,688078,龙软科技,2021-03-26,,,,2021-03-26
532,688093,世华科技,2021-03-26,2021-04-29,,,2021-04-29
533,688111,金山办公,2021-03-26,2021-03-24,,,2021-03-24
534,688139,海尔生物,2021-03-26,,,,2021-03-26
535,688183,生益电子,2021-03-26,,,,2021-03-26
536,688308,欧科亿,2021-03-26,,,,2021-03-26
537,688365,光云科技,2021-03-26,2021-04-09,,,2021-04-09
538,688388,嘉元科技,2021-03-26,,,,2021-03-26
539,688399,硕世生物,2021-03-26,,,,2021-03-26
540,688505,复旦张江,2021-03-26,,,,2021-03-26
541,000009,中国宝安,2021-03-27,,,,2021-03-27
542,000014,沙河股份,2021-03-27,,,,2021-03-27
543,000031,大悦城,2021-03-27,,,,2021-03-27
544,000505,京粮控股,2021-03-27,,,,2021-03-27
545,000538,云南白药,2021-03-27,,,,2021-03-27
546,000544,中原环保,2021-03-27,,,,2021-03-27
547,000705,浙江震元,2021-03-27,,,,2021-03-27
548,000715,中兴商业,2021-03-27,,,,2021-03-27
549,000727,冠捷科技,2021-03-27,2021-03-16,2021-03-15,,2021-03-15
550,000759,中百集团,2021-03-27,2021-03-25,,,2021-03-25
551,000789,万年青,2021-03-27,,,,2021-03-27
552,000811,冰轮环境,2021-03-27,,,,2021-03-27
553,000833,粤桂股份,2021-03-27,2021-04-10,,,2021-04-10
554,000890,法尔胜,2021-03-27,,,,2021-03-27
555,000900,现代投资,2021-03-27,2021-04-10,,,2021-04-10
556,000915,华特达因,2021-03-27,,,,2021-03-27
557,002017,东信和平,2021-03-27,,,,2021-03-27
558,002114,罗平锌电,2021-03-27,,,,2021-03-27
559,002162,悦心健康,2021-03-27,,,,2021-03-27
560,002202,金风科技,2021-03-27,,,,2021-03-27
561,002232,启明信息,2021-03-27,,,,2021-03-27
562,002241,歌尔股份,2021-03-27,,,,2021-03-27
563,002297,博云新材,2021-03-27,,,,2021-03-27
564,002320,海峡股份,2021-03-27,,,,2021-03-27
565,002324,普利特,2021-03-27,2021-04-10,,,2021-04-10
566,002401,中远海科,2021-03-27,,,,2021-03-27
567,002490,山东墨龙,2021-03-27,,,,2021-03-27
568,002521,齐峰新材,2021-03-27,,,,2021-03-27
569,002546,新联电子,2021-03-27,,,,2021-03-27
570,002561,徐家汇,2021-03-27,,,,2021-03-27
571,002662,峰璟股份,2021-03-27,,,,2021-03-27
572,002695,煌上煌,2021-03-27,,,,2021-03-27
573,002850,科达利,2021-03-27,,,,2021-03-27
574,300019,硅宝科技,2021-03-27,,,,2021-03-27
575,300092,科新机电,2021-03-27,,,,2021-03-27
576,300127,银河磁体,2021-03-27,,,,2021-03-27
577,300351,永贵电器,2021-03-27,,,,2021-03-27
578,300453,三鑫医疗,2021-03-27,,,,2021-03-27
579,300504,天邑股份,2021-03-27,,,,2021-03-27
580,300835,龙磁科技,2021-03-27,,,,2021-03-27
581,600009,上海机场,2021-03-27,,,,2021-03-27
582,600027,华电国际,2021-03-27,2021-03-31,,,2021-03-31
583,600099,林海股份,2021-03-27,2021-04-14,,,2021-04-14
584,600188,兖矿能源,2021-03-27,,,,2021-03-27
585,600207,安彩高科,2021-03-27,,,,2021-03-27
586,600223,福瑞达,2021-03-27,,,,2021-03-27
587,600251,冠农股份,2021-03-27,,,,2021-03-27
588,600282,南钢股份,2021-03-27,,,,2021-03-27
589,600336,澳柯玛,2021-03-27,,,,2021-03-27
590,600426,华鲁恒升,2021-03-27,,,,2021-03-27
591,600455,博通股份,2021-03-27,,,,2021-03-27
592,600477,杭萧钢构,2021-03-27,,,,2021-03-27
593,600560,金自天正,2021-03-27,,,,2021-03-27
594,600563,法拉电子,2021-03-27,,,,2021-03-27
595,600588,用友网络,2021-03-27,,,,2021-03-27
596,600602,云赛智联,2021-03-27,,,,2021-03-27
597,600644,乐山电力,2021-03-27,,,,2021-03-27
598,600650,锦江在线,2021-03-27,,,,2021-03-27
599,600673,东阳光,2021-03-27,,,,2021-03-27
600,600678,ST金顶,2021-03-27,,,,2021-03-27
601,600713,南京医药,2021-03-27,,,,2021-03-27
602,600724,宁波富达,2021-03-27,,,,2021-03-27
603,600729,重庆百货,2021-03-27,2021-04-02,,,2021-04-02
604,600748,上实发展,2021-03-27,,,,2021-03-27
605,600756,浪潮软件,2021-03-27,,,,2021-03-27
606,600775,南京熊猫,2021-03-27,,,,2021-03-27
607,600784,鲁银投资,2021-03-27,,,,2021-03-27
608,600801,华新建材,2021-03-27,,,,2021-03-27
609,600830,香溢融通,2021-03-27,2021-04-23,,,2021-04-23
610,600985,淮北矿业,2021-03-27,,,,2021-03-27
611,600992,贵绳股份,2021-03-27,,,,2021-03-27
612,600997,开滦股份,2021-03-27,,,,2021-03-27
613,600999,招商证券,2021-03-27,,,,2021-03-27
614,601008,连云港,2021-03-27,,,,2021-03-27
615,601088,中国神华,2021-03-27,,,,2021-03-27
616,601155,新城控股,2021-03-27,,,,2021-03-27
617,601168,西部矿业,2021-03-27,2021-04-29,,,2021-04-29
618,601188,龙江交通,2021-03-27,,,,2021-03-27
619,601328,交通银行,2021-03-27,,,,2021-03-27
620,601398,工商银行,2021-03-27,,,,2021-03-27
621,601607,上海医药,2021-03-27,,,,2021-03-27
622,601717,中创智领,2021-03-27,,,,2021-03-27
623,601727,上海电气,2021-03-27,,,,2021-03-27
624,601818,光大银行,2021-03-27,,,,2021-03-27
625,601869,长飞光纤,2021-03-27,,,,2021-03-27
626,601939,建设银行,2021-03-27,,,,2021-03-27
627,601991,大唐发电,2021-03-27,,,,2021-03-27
628,603005,晶方科技,2021-03-27,,,,2021-03-27
629,603115,海星股份,2021-03-27,,,,2021-03-27
630,603336,宏辉果蔬,2021-03-27,,,,2021-03-27
631,603357,设计总院,2021-03-27,,,,2021-03-27
632,603393,新天然气,2021-03-27,,,,2021-03-27
633,603606,东方电缆,2021-03-27,,,,2021-03-27
634,688060,云涌科技,2021-03-27,,,,2021-03-27
635,688366,昊海生科,2021-03-27,,,,2021-03-27
636,688677,海泰新光,2021-03-27,,,,2021-03-27
637,688819,天能股份,2021-03-27,,,,2021-03-27
638,000404,长虹华意,2021-03-29,,,,2021-03-29
639,000555,神州信息,2021-03-29,2021-03-31,,,2021-03-31
640,000997,新大陆,2021-03-29,,,,2021-03-29
641,002703,浙江世宝,2021-03-29,,,,2021-03-29
642,300374,中铁装配,2021-03-29,,,,2021-03-29
643,300759,康龙化成,2021-03-29,,,,2021-03-29
644,300871,回盛生物,2021-03-29,,,,2021-03-29
645,300886,华业香料,2021-03-29,,,,2021-03-29
646,300926,博俊科技,2021-03-29,,,,2021-03-29
647,600012,皖通高速,2021-03-29,,,,2021-03-29
648,600028,中国石化,2021-03-29,,,,2021-03-29
649,600377,宁沪高速,2021-03-29,,,,2021-03-29
650,600600,青岛啤酒,2021-03-29,,,,2021-03-29
651,600676,交运股份,2021-03-29,,,,2021-03-29
652,600776,东方通信,2021-03-29,,,,2021-03-29
653,600814,杭州解百,2021-03-29,2021-03-30,,,2021-03-30
654,601601,中国太保,2021-03-29,,,,2021-03-29
655,603126,中材节能,2021-03-29,,,,2021-03-29
656,603159,上海亚虹,2021-03-29,,,,2021-03-29
657,603527,众源新材,2021-03-29,2021-04-28,,,2021-04-28
658,605058,澳弘电子,2021-03-29,,,,2021-03-29
659,688009,中国通号,2021-03-29,,,,2021-03-29
660,688185,康希诺,2021-03-29,,,,2021-03-29
661,000039,中集集团,2021-03-30,,,,2021-03-30
662,000069,华侨城A,2021-03-30,,,,2021-03-30
663,000099,中信海直,2021-03-30,,,,2021-03-30
664,000501,武商集团,2021-03-30,,,,2021-03-30
665,000528,柳工,2021-03-30,,,,2021-03-30
666,000550,江铃汽车,2021-03-30,,,,2021-03-30
667,000590,古汉医药,2021-03-30,,,,2021-03-30
668,000599,青岛双星,2021-03-30,2021-04-15,,,2021-04-15
669,000629,钒钛股份,2021-03-30,,,,2021-03-30
670,000719,中原传媒,2021-03-30,2021-04-27,,,2021-04-27
671,000721,西安饮食,2021-03-30,,,,2021-03-30
672,000728,国元证券,2021-03-30,,,,2021-03-30
673,000738,航发控制,2021-03-30,,,,2021-03-30
674,000768,中航西飞,2021-03-30,,,,2021-03-30
675,000776,广发证券,2021-03-30,,,,2021-03-30
676,000777,中核科技,2021-03-30,2021-04-28,,,2021-04-28
677,000782,恒申新材,2021-03-30,2021-04-27,2021-04-28,,2021-04-28
678,000819,岳阳兴长,2021-03-30,,,,2021-03-30
679,000822,山东海化,2021-03-30,,,,2021-03-30
680,000837,秦川机床,2021-03-30,,,,2021-03-30
681,000878,云南铜业,2021-03-30,,,,2021-03-30
682,000911,*ST广糖,2021-03-30,2021-03-31,,,2021-03-31
683,000919,金陵药业,2021-03-30,,,,2021-03-30
684,000920,沃顿科技,2021-03-30,,,,2021-03-30
685,000950,重药控股,2021-03-30,2021-04-27,,,2021-04-27
686,000975,山金国际,2021-03-30,,,,2021-03-30
687,002007,华兰生物,2021-03-30,,,,2021-03-30
688,002012,凯恩股份,2021-03-30,,,,2021-03-30
689,002020,京新药业,2021-03-30,,,,2021-03-30
690,002135,东南网架,2021-03-30,2021-02-24,,,2021-02-24
691,002159,三特索道,2021-03-30,,,,2021-03-30
692,002185,华天科技,2021-03-30,,,,2021-03-30
693,002283,天润工业,2021-03-30,,,,2021-03-30
694,002294,信立泰,2021-03-30,,,,2021-03-30
695,002303,美盈森,2021-03-30,2021-04-28,,,2021-04-28
696,002342,巨力索具,2021-03-30,,,,2021-03-30
697,002350,北京科锐,2021-03-30,,,,2021-03-30
698,002362,汉王科技,2021-03-30,,,,2021-03-30
699,002390,信邦制药,2021-03-30,,,,2021-03-30
700,002398,垒知集团,2021-03-30,,,,2021-03-30
701,002399,海普瑞,2021-03-30,,,,2021-03-30
702,002410,广联达,2021-03-30,,,,2021-03-30
703,002414,高德红外,2021-03-30,2021-04-29,,,2021-04-29
704,002459,晶澳科技,2021-03-30,,,,2021-03-30
705,002514,*ST宝馨,2021-03-30,2021-04-30,,,2021-04-30
706,002534,西子洁能,2021-03-30,,,,2021-03-30
707,002552,宝鼎科技,2021-03-30,,,,2021-03-30
708,002585,双星新材,2021-03-30,,,,2021-03-30
709,002594,比亚迪,2021-03-30,,,,2021-03-30
710,002596,海南瑞泽,2021-03-30,,,,2021-03-30
711,002672,东江环保,2021-03-30,,,,2021-03-30
712,002726,ST龙大,2021-03-30,,,,2021-03-30
713,002797,第一创业,2021-03-30,,,,2021-03-30
714,002819,东方中科,2021-03-30,2021-03-24,,,2021-03-24
715,002859,洁美科技,2021-03-30,,,,2021-03-30
716,002910,庄园牧场,2021-03-30,,,,2021-03-30
717,002968,新大正,2021-03-30,,,,2021-03-30
718,003013,地铁设计,2021-03-30,,,,2021-03-30
719,003021,兆威机电,2021-03-30,,,,2021-03-30
720,300218,安利股份,2021-03-30,,,,2021-03-30
721,300221,银禧科技,2021-03-30,2021-04-29,,,2021-04-29
722,300223,北京君正,2021-03-30,,,,2021-03-30
723,300347,泰格医药,2021-03-30,,,,2021-03-30
724,300349,金卡智能,2021-03-30,2021-04-27,,,2021-04-27
725,300414,中光防雷,2021-03-30,,,,2021-03-30
726,300461,田中精机,2021-03-30,,,,2021-03-30
727,300485,赛升药业,2021-03-30,,,,2021-03-30
728,300490,华自科技,2021-03-30,,,,2021-03-30
729,300491,通合科技,2021-03-30,,,,2021-03-30
730,300532,今天国际,2021-03-30,,,,2021-03-30
731,300595,欧普康视,2021-03-30,,,,2021-03-30
732,300678,中科信息,2021-03-30,,,,2021-03-30
733,300699,光威复材,2021-03-30,,,,2021-03-30
734,300723,一品红,2021-03-30,,,,2021-03-30
735,300771,智莱科技,2021-03-30,,,,2021-03-30
736,300777,中简科技,2021-03-30,,,,2021-03-30
737,300788,中信出版,2021-03-30,2021-03-24,,,2021-03-24
738,300815,玉禾田,2021-03-30,,,,2021-03-30
739,600006,东风股份,2021-03-30,,,,2021-03-30
740,600017,日照港,2021-03-30,,,,2021-03-30
741,600018,上港集团,2021-03-30,,,,2021-03-30
742,600021,上海电力,2021-03-30,,,,2021-03-30
743,600058,五矿发展,2021-03-30,,,,2021-03-30
744,600066,宇通客车,2021-03-30,,,,2021-03-30
745,600085,同仁堂,2021-03-30,,,,2021-03-30
746,600096,云天化,2021-03-30,,,,2021-03-30
747,600143,金发科技,2021-03-30,,,,2021-03-30
748,600171,上海贝岭,2021-03-30,,,,2021-03-30
749,600183,生益科技,2021-03-30,,,,2021-03-30
750,600196,复星医药,2021-03-30,,,,2021-03-30
751,600273,嘉化能源,2021-03-30,,,,2021-03-30
752,600305,恒顺醋业,2021-03-30,,,,2021-03-30
753,600362,江西铜业,2021-03-30,,,,2021-03-30
754,600391,航发科技,2021-03-30,,,,2021-03-30
755,600418,江淮汽车,2021-03-30,,,,2021-03-30
756,600486,扬农化工,2021-03-30,,,,2021-03-30
757,600528,中铁工业,2021-03-30,,,,2021-03-30
758,600535,天士力,2021-03-30,2021-04-24,,,2021-04-24
759,600536,中国软件,2021-03-30,,,,2021-03-30
760,600581,*ST八钢,2021-03-30,2021-04-13,,,2021-04-13
761,600597,光明乳业,2021-03-30,,,,2021-03-30
762,600598,北大荒,2021-03-30,,,,2021-03-30
763,600616,金枫酒业,2021-03-30,,,,2021-03-30
764,600760,中航沈飞,2021-03-30,,,,2021-03-30
765,600792,云煤能源,2021-03-30,,,,2021-03-30
766,600798,宁波海运,2021-03-30,,,,2021-03-30
767,600815,厦工股份,2021-03-30,,,,2021-03-30
768,600850,电科数字,2021-03-30,,,,2021-03-30
769,600857,宁波中百,2021-03-30,,,,2021-03-30
770,600908,无锡银行,2021-03-30,,,,2021-03-30
771,600980,北矿科技,2021-03-30,,,,2021-03-30
772,600995,南网储能,2021-03-30,,,,2021-03-30
773,601007,金陵饭店,2021-03-30,2021-04-30,,,2021-04-30
774,601038,一拖股份,2021-03-30,,,,2021-03-30
775,601068,中铝国际,2021-03-30,,,,2021-03-30
776,601231,环旭电子,2021-03-30,,,,2021-03-30
777,601298,青岛港,2021-03-30,,,,2021-03-30
778,601326,秦港股份,2021-03-30,,,,2021-03-30
779,601658,邮储银行,2021-03-30,,,,2021-03-30
780,601677,明泰铝业,2021-03-30,,,,2021-03-30
781,601696,中银证券,2021-03-30,,,,2021-03-30
782,601865,福莱特,2021-03-30,,,,2021-03-30
783,601881,中国银河,2021-03-30,,,,2021-03-30
784,601886,江河集团,2021-03-30,,,,2021-03-30
785,603018,华设集团,2021-03-30,,,,2021-03-30
786,603025,大豪科技,2021-03-30,2021-04-28,,,2021-04-28
787,603026,石大胜华,2021-03-30,,,,2021-03-30
788,603055,台华新材,2021-03-30,2021-03-27,,,2021-03-27
789,603060,国检集团,2021-03-30,,,,2021-03-30
790,603066,音飞储存,2021-03-30,,,,2021-03-30
791,603067,振华股份,2021-03-30,,,,2021-03-30
792,603078,江化微,2021-03-30,,,,2021-03-30
793,603127,昭衍新药,2021-03-30,,,,2021-03-30
794,603158,腾龙股份,2021-03-30,2021-04-29,,,2021-04-29
795,603168,莎普爱思,2021-03-30,2021-04-20,,,2021-04-20
796,603278,大业股份,2021-03-30,,,,2021-03-30
797,603326,我乐家居,2021-03-30,,,,2021-03-30
798,603368,柳药集团,2021-03-30,,,,2021-03-30
799,603377,ST东时,2021-03-30,2021-04-10,,,2021-04-10
800,603613,国联股份,2021-03-30,,,,2021-03-30
801,603719,良品铺子,2021-03-30,,,,2021-03-30
802,603799,华友钴业,2021-03-30,,,,2021-03-30
803,603877,太平鸟,2021-03-30,,,,2021-03-30
804,603899,晨光股份,2021-03-30,,,,2021-03-30
805,603987,康德莱,2021-03-30,,,,2021-03-30
806,605222,起帆电缆,2021-03-30,,,,2021-03-30
807,605258,协和电子,2021-03-30,,,,2021-03-30
808,688016,心脉医疗,2021-03-30,,,,2021-03-30
809,688065,凯赛生物,2021-03-30,,,,2021-03-30
810,688089,嘉必优,2021-03-30,,,,2021-03-30
811,688386,泛亚微透,2021-03-30,2021-03-25,,,2021-03-25
812,688513,苑东生物,2021-03-30,,,,2021-03-30
813,688521,芯原股份,2021-03-30,,,,2021-03-30
814,688569,铁科轨道,2021-03-30,,,,2021-03-30
815,688777,中控技术,2021-03-30,,,,2021-03-30
816,000002,万科A,2021-03-31,,,,2021-03-31
817,000006,深振业A,2021-03-31,,,,2021-03-31
818,000011,深物业A,2021-03-31,,,,2021-03-31
819,000034,神州数码,2021-03-31,,,,2021-03-31
820,000060,中金岭南,2021-03-31,,,,2021-03-31
821,000065,北方国际,2021-03-31,,,,2021-03-31
822,000100,TCL科技,2021-03-31,2021-03-11,,,2021-03-11
823,000157,中联重科,2021-03-31,,,,2021-03-31
824,000166,申万宏源,2021-03-31,,,,2021-03-31
825,000338,潍柴动力,2021-03-31,,,,2021-03-31
826,000402,金融街,2021-03-31,,,,2021-03-31
827,000521,长虹美菱,2021-03-31,,,,2021-03-31
828,000552,甘肃能化,2021-03-31,,,,2021-03-31
829,000608,*ST阳光,2021-03-31,,,,2021-03-31
830,000679,大连友谊,2021-03-31,,,,2021-03-31
831,000722,湖南发展,2021-03-31,,,,2021-03-31
832,000726,鲁泰A,2021-03-31,,,,2021-03-31
833,000756,新华制药,2021-03-31,,,,2021-03-31
834,000757,浩物股份,2021-03-31,,,,2021-03-31
835,000792,盐湖股份,2021-03-31,,,,2021-03-31
836,000796,凯撒旅业,2021-03-31,,,,2021-03-31
837,000800,一汽解放,2021-03-31,,,,2021-03-31
838,000880,潍柴重机,2021-03-31,,,,2021-03-31
839,000895,双汇发展,2021-03-31,,,,2021-03-31
840,000897,津滨发展,2021-03-31,,,,2021-03-31
841,000898,鞍钢股份,2021-03-31,,,,2021-03-31
842,000901,航天科技,2021-03-31,,,,2021-03-31
843,000921,海信家电,2021-03-31,,,,2021-03-31
844,000932,华菱钢铁,2021-03-31,,,,2021-03-31
845,000993,闽东电力,2021-03-31,,,,2021-03-31
846,001872,招商港口,2021-03-31,,,,2021-03-31
847,002001,新和成,2021-03-31,,,,2021-03-31
848,002019,亿帆医药,2021-03-31,,,,2021-03-31
849,002024,ST易购,2021-03-31,2021-04-16,2021-04-24,,2021-04-24
850,002030,达安基因,2021-03-31,,,,2021-03-31
851,002053,云南能投,2021-03-31,,,,2021-03-31
852,002060,广东建工,2021-03-31,,,,2021-03-31
853,002088,鲁阳节能,2021-03-31,,,,2021-03-31
854,002106,莱宝高科,2021-03-31,,,,2021-03-31
855,002121,科陆电子,2021-03-31,2021-04-14,2021-04-28,,2021-04-28
856,002129,TCL中环,2021-03-31,2021-03-11,,,2021-03-11
857,002140,东华科技,2021-03-31,,,,2021-03-31
858,002148,北纬科技,2021-03-31,,,,2021-03-31
859,002149,西部材料,2021-03-31,,,,2021-03-31
860,002152,广电运通,2021-03-31,,,,2021-03-31
861,002156,通富微电,2021-03-31,,,,2021-03-31
862,002166,莱茵生物,2021-03-31,,,,2021-03-31
863,002206,海利得,2021-03-31,,,,2021-03-31
864,002238,天威视讯,2021-03-31,,,,2021-03-31
865,002255,海陆重工,2021-03-31,,,,2021-03-31
866,002259,升达林业,2021-03-31,,,,2021-03-31
867,002265,建设工业,2021-03-31,,,,2021-03-31
868,002272,川润股份,2021-03-31,,,,2021-03-31
869,002285,世联行,2021-03-31,,,,2021-03-31
870,002289,*ST宇顺,2021-03-31,,,,2021-03-31
871,002365,永安药业,2021-03-31,,,,2021-03-31
872,002367,康力电梯,2021-03-31,,,,2021-03-31
873,002373,千方科技,2021-03-31,,,,2021-03-31
874,002404,嘉欣丝绸,2021-03-31,,,,2021-03-31
875,002426,胜利精密,2021-03-31,,,,2021-03-31
876,002430,杭氧股份,2021-03-31,,,,2021-03-31
877,002460,赣锋锂业,2021-03-31,,,,2021-03-31
878,002462,嘉事堂,2021-03-31,,,,2021-03-31
879,002471,中超控股,2021-03-31,,,,2021-03-31
880,002472,双环传动,2021-03-31,,,,2021-03-31
881,002480,新筑股份,2021-03-31,,,,2021-03-31
882,002518,科士达,2021-03-31,,,,2021-03-31
883,002528,*ST英飞,2021-03-31,,,,2021-03-31
884,002533,金杯电工,2021-03-31,,,,2021-03-31
885,002541,鸿路钢构,2021-03-31,,,,2021-03-31
886,002548,金新农,2021-03-31,2021-04-28,,,2021-04-28
887,002570,贝因美,2021-03-31,2021-04-30,,,2021-04-30
888,002595,豪迈科技,2021-03-31,,,,2021-03-31
889,002600,领益智造,2021-03-31,,,,2021-03-31
890,002611,东方精工,2021-03-31,2021-03-30,,,2021-03-30
891,002616,长青集团,2021-03-31,,,,2021-03-31
892,002623,亚玛顿,2021-03-31,2021-04-27,2021-04-10,,2021-04-10
893,002626,金达威,2021-03-31,,,,2021-03-31
894,002628,成都路桥,2021-03-31,2021-03-19,,,2021-03-19
895,002678,珠江钢琴,2021-03-31,2021-04-15,,,2021-04-15
