symbol,fiscal_year,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice
000531,2021,1,1,1,-80.5,-78.5,0.2219,2022-01-22,2022-01-22
000531,2022,1,1,1,-312.5,-235.0,-178000000.0,2023-01-18,2023-01-18
000531,2023,1,0,0,337.5,463.25,0.33475,2024-01-16,2024-01-16
000532,2020,1,0,0,1.435,62.605000000000004,0.45975,2021-01-28,2021-01-28
000533,2019,1,0,0,100.33,100.33,0.00465,2020-01-23,2020-01-23
000533,2020,1,0,0,-5.0,970.9816666666667,0.12315,2021-01-28,2021-03-24
000533,2021,1,1,1,-116.295,-23.2975,-14000000.0,2022-01-29,2022-01-29
000533,2022,1,0,0,267.0,308.89250000000004,0.0465,2023-01-31,2023-01-31
000533,2023,1,0,0,117.5,412.0,0.099,2024-01-30,2024-01-30
000534,2023,1,0,0,32.925,56.78,0.3672,2024-01-26,2024-01-26
000536,2019,1,1,1,49.66,49.66,-2500000000.0,2020-01-23,2020-01-23
000536,2020,1,1,1,35.67,75.22000000000001,-1150000000.0,2021-01-29,2021-01-30
000536,2021,1,1,1,-137.625,-15.663333333333334,-556000000.0,2022-01-29,2022-01-29
000536,2022,1,1,1,-459.99,-303.605,-1360000000.0,2023-01-31,2023-01-31
000536,2023,1,1,1,-32.13,-27.082500000000003,-1629000000.0,2024-01-31,2024-01-31
000537,2021,1,1,1,-163.39,-162.39499999999998,-1381634300.0,2022-01-29,2022-01-29
000537,2022,1,0,0,145.61,223.2475,0.34,2023-01-19,2023-01-19
000537,2023,1,0,0,44.76,44.9325,0.49,2024-01-13,2024-01-13
000539,2019,1,0,0,163.455,163.455,0.2385,2020-01-18,2020-01-18
000539,2020,1,0,0,54.29,69.23666666666666,0.343,2021-01-29,2021-01-29
000539,2021,1,1,1,-315.62,-299.435,-3300000000.0,2022-01-26,2022-01-26
000539,2022,1,1,1,-6.04,-1.6525,-2850000000.0,2023-01-17,2023-01-17
000539,2023,1,0,0,133.55,136.5175,0.1905,2024-01-30,2024-01-30
000543,2019,1,0,0,39.55,39.55,0.39,2020-01-22,2020-01-22
000543,2021,1,1,1,-237.765,-233.555,-1353000000.0,2022-01-27,2022-01-27
000543,2022,1,0,0,130.34,131.2525,0.1897,2023-01-31,2023-01-31
000543,2023,1,0,0,180.83,201.205,0.6198,2024-01-27,2024-01-27
000544,2019,1,0,0,8.61,8.61,0.46,2020-01-16,2020-01-16
000544,2023,1,0,0,-47.52,-4.665000000000002,0.92,2024-01-30,2024-01-30
000545,2020,1,1,1,-1264.5,-784.1366666666667,-261678500.0,2021-01-30,2021-01-30
000545,2021,1,0,0,135.0,138.75,0.10775,2022-01-29,2022-01-29
000545,2022,1,1,1,-277.5,-260.0,-173391250.0,2023-01-16,2023-01-16
000545,2023,1,1,1,-12.5,-10.0,-174822550.0,2024-01-27,2024-01-27
000546,2019,1,0,0,52.155,52.155,0.7976,2020-01-18,2020-01-18
000546,2021,1,1,1,-93.805,-39.711666666666666,0.16,2022-01-29,2022-01-29
000546,2022,1,1,1,-3735.685,-1253.8466666666666,-525000000.0,2023-01-31,2023-04-17
000546,2023,1,1,1,-183.715,-84.4725,-690000000.0,2024-01-31,2024-01-31
000547,2019,1,0,0,57.5,57.5,0.44,2020-01-18,2020-01-18
000547,2022,1,1,1,-99.27,-97.19,0.02,2023-04-15,2023-04-15
000547,2023,1,1,1,-55299.385,-30871.595,-2230000000.0,2024-01-31,2024-01-31
000548,2019,1,0,0,35.435,35.435,0.11,2020-01-21,2020-01-21
000548,2020,1,1,0,-42.5,7.75,0.175,2021-01-30,2021-01-30
000548,2023,1,0,0,220.56,728.9266666666666,0.27,2024-01-31,2024-01-31
000550,2020,1,0,0,195.0,195.0,0.505,2020-10-27,2020-10-27
000550,2022,1,1,1,-875.15,-407.89,-229667700.0,2023-01-20,2023-01-20
000550,2023,1,0,0,61.26,297.295,1.71,2024-01-20,2024-01-20
000551,2022,1,0,0,45.0,47.5,0.39,2023-01-31,2023-01-31
000552,2021,1,0,0,61.06,61.42,0.3134,2022-01-19,2022-01-19
000552,2022,1,0,0,54.78,55.019999999999996,0.68,2023-01-31,2023-01-31
000552,2023,1,1,0,-46.64,50.005,0.37,2024-01-31,2024-01-31
000553,2019,1,1,1,-88.15,-88.15,0.11635,2020-01-23,2020-01-23
000553,2021,1,1,1,-76.25,-66.3,0.0661,2022-01-29,2022-01-29
000553,2022,1,0,0,232.15,327.925,0.22385,2023-01-31,2023-01-31
000553,2023,1,1,1,-470.905,-285.7866666666667,-1880500000.0,2024-01-31,2024-01-31
000554,2023,1,0,0,171.0,222.25,0.0728,2024-01-23,2024-01-23
000555,2019,1,0,0,802.57,802.6300000000001,0.39445,2019-10-22,2019-10-22
000555,2020,1,0,0,36.82,37.2975,0.53345,2020-10-31,2020-10-31
000557,2019,1,1,1,-72.18,-32.045,0.03,2020-01-22,2020-01-22
000557,2020,1,0,0,21.28,147.91500000000002,0.115,2021-01-20,2021-01-20
000557,2021,1,0,0,31.79,77.92333333333333,0.1605,2022-01-18,2022-01-18
000557,2022,1,0,0,2.8,3.635,0.1591,2023-01-31,2023-01-31
000557,2023,1,1,0,-2.74,-0.9450000000000001,0.1646,2024-01-30,2024-01-30
000558,2019,1,0,0,146.625,146.625,0.0221,2020-01-18,2020-01-18
000558,2020,1,1,1,-416.95,-127.06166666666667,-82500000.0,2021-01-30,2021-01-30
000558,2021,1,1,1,-56.225,-30.16,-100000000.0,2022-01-29,2022-01-29
000558,2022,1,1,1,-13.995,33.00833333333333,-47000000.0,2023-01-19,2023-01-19
000558,2023,1,1,1,20.68,245.5475,-37500000.0,2024-01-27,2024-01-27
000559,2021,1,0,0,56.0,58.0,0.206,2022-01-27,2022-01-27
000560,2020,1,1,0,-57.1,-55.082499999999996,0.153,2021-01-30,2021-01-30
000560,2022,1,1,1,-325.52,-298.6225,-285000000.0,2023-01-31,2023-01-31
000560,2023,1,1,1,-161.45,-148.6575,-800000000.0,2024-01-31,2024-01-31
000563,2019,1,0,0,81.4,81.4,0.1462,2020-01-04,2020-01-04
000564,2019,1,1,1,-293.46,-293.46,-1475000000.0,2020-01-23,2020-01-23
000564,2020,1,1,1,-252.395,-167.12,-4717030000.0,2021-01-30,2021-01-30
000564,2021,1,1,1,-28.755,43.14000000000001,-1150000000.0,2022-01-29,2022-01-29
000564,2022,1,1,1,-45.51,-12.073333333333332,-1075000000.0,2023-01-20,2023-01-20
000564,2023,1,1,1,-125.815,-60.17166666666666,-2100000000.0,2024-01-31,2024-01-31
000565,2019,1,0,0,50.0,50.0,0.15645,2020-01-22,2020-01-22
000565,2023,1,1,1,-166.735,-107.53333333333335,-35000000.0,2024-01-31,2024-01-31
000566,2020,1,1,1,-167.695,-58.35333333333333,-623500000.0,2021-01-30,2021-01-30
000566,2021,1,1,1,-162.835,-74.90833333333335,-1525000000.0,2022-01-29,2022-01-29
000566,2022,1,1,1,-2.385,59.36000000000001,-265000000.0,2023-01-31,2023-01-31
000566,2023,1,1,1,-813.22,-281.85166666666663,-305000000.0,2024-01-31,2024-01-31
000567,2021,1,0,0,159.505,162.76749999999998,0.5303,2022-01-18,2022-01-18
000567,2022,1,0,0,83.105,86.7625,0.78525,2023-01-31,2023-01-31
000568,2020,1,0,0,25.0,25.0,3.96,2021-01-12,2021-01-12
000570,2019,1,1,0,-63.72,-63.72,0.0405,2020-01-18,2020-01-18
000570,2020,1,0,0,77.37,89.95,0.09,2021-01-19,2021-01-19
000570,2021,1,1,1,-78.415,1.384999999999998,0.14995,2022-01-15,2022-01-15
000571,2019,1,1,1,47.5,47.5,-460000000.0,2020-01-21,2020-01-21
000571,2020,1,1,1,-32.255,18.24833333333333,-355000000.0,2021-01-30,2021-01-30
000571,2021,1,1,1,16.265,50.336666666666666,-97500000.0,2022-01-27,2022-01-27
000571,2022,1,1,1,67.87,70.8825,-38500000.0,2023-04-27,2023-04-27
000571,2023,1,1,1,-246.48,-239.115,-125000000.0,2024-01-31,2024-01-31
000572,2019,1,0,0,106.72,106.72,0.067,2020-01-17,2020-01-17
000572,2020,1,1,1,-1420.425,-520.9016666666666,-1265000000.0,2021-01-30,2021-04-23
000572,2021,1,1,1,69.19,171.61333333333334,-450000000.0,2022-01-29,2022-01-29
000572,2022,1,1,1,-1443.125,-556.5316666666666,-1570000000.0,2023-01-31,2023-01-31
000572,2023,1,1,1,11.48,59.75,-315000000.0,2024-01-31,2024-01-31
000573,2019,1,0,0,30.65,30.65,0.10485,2020-01-11,2020-01-11
000573,2020,1,1,1,-280.37,-181.755,-117500000.0,2021-01-30,2021-01-30
000573,2021,1,0,0,231.2,231.93,0.2389,2022-01-18,2022-01-18
000573,2022,1,1,1,-72.675,-72.11500000000001,0.06265,2023-01-14,2023-01-14
000573,2023,1,1,1,-215.32,993.9033333333333,-44150000.0,2024-01-27,2024-01-27
000576,2020,1,0,0,33.0,453.6666666666667,1.6935,2020-10-24,2021-01-28
000576,2021,1,1,1,-95.5,-88.25,0.075,2022-01-27,2022-01-27
000576,2022,1,0,0,237.5,503.5,0.24,2023-01-06,2023-01-06
000576,2023,1,1,1,-350.5,-321.5,-248000000.0,2024-01-31,2024-01-31
000581,2023,1,0,0,1332.0,1425.0,1.77,2024-01-26,2024-01-26
000582,2019,1,0,0,57.825,57.825,0.61,2020-01-31,2020-01-31
000586,2019,1,0,0,393.405,393.405,0.04395,2020-01-21,2020-01-21
000586,2020,1,0,0,28.43,345.78,0.1137,2021-01-29,2021-01-29
000586,2021,1,0,0,11.555,28.4275,0.14055,2022-01-26,2022-01-26
000589,2019,1,0,0,67.285,67.285,0.1905,2020-01-14,2020-01-14
000589,2020,1,0,0,262.62,494.585,1.445,2021-01-22,2021-01-22
000589,2021,1,1,0,-67.4,-61.455,0.4,2022-01-29,2022-01-29
000589,2023,1,0,0,91.235,95.1825,0.705,2024-01-25,2024-01-25
000590,2019,1,0,0,208.695,208.695,0.1733,2020-01-21,2020-01-21
000590,2020,1,1,0,-77.655,-42.655,0.0856,2021-01-30,2021-01-30
000590,2021,1,0,0,13.1,91.88666666666667,0.14195,2022-01-29,2022-01-29
000590,2022,1,1,0,-50.02,-49.9675,0.0741,2023-01-20,2023-01-20
000590,2023,1,1,1,-121.555,-36.38,-2500000.0,2024-01-31,2024-01-31
000591,2019,1,0,0,4.39,4.39,0.299,2020-01-14,2020-01-14
000591,2020,1,0,0,8.69,8.69,0.32925,2021-01-09,2021-01-09
000591,2022,1,0,0,16.445,19.6375,0.40645,2023-01-10,2023-01-10
000591,2023,1,0,0,13.59,14.1775,0.4029,2024-01-12,2024-01-12
000592,2020,1,1,1,-2080.39,-1002.04,-224000000.0,2021-01-30,2021-01-30
000592,2021,1,1,1,-110.24,-58.06333333333333,-475000000.0,2022-01-29,2022-01-29
000592,2022,1,1,1,-26.55,27.583333333333332,-220000000.0,2023-01-31,2023-03-17
000592,2023,1,1,1,-78.5,-32.38333333333333,-285000000.0,2024-01-31,2024-01-31
000593,2019,1,0,0,123.165,123.165,0.12,2020-01-23,2020-01-23
000593,2023,1,1,1,-604.98,-583.3975,-230500000.0,2024-01-27,2024-01-27
000595,2019,1,1,1,-190.24,-190.24,-285000000.0,2020-01-21,2020-01-21
000595,2020,1,1,1,-37.345,30.933333333333334,-220000000.0,2021-01-27,2021-01-27
000595,2021,1,1,1,-1844.79,-612.4699999999999,-189300000.0,2022-01-29,2022-01-29
000595,2022,1,1,1,31.605,46.595,-88000000.0,2023-01-20,2023-01-20
000595,2023,1,1,1,-67.0,-33.89666666666667,-158000000.0,2024-01-31,2024-01-31
000597,2020,1,1,1,-92.815,-89.14750000000001,0.00925,2021-01-30,2021-01-30
000597,2021,1,0,0,292.09,503.98249999999996,0.075,2022-01-29,2022-01-29
000597,2022,1,0,0,116.975,180.1575,0.245,2023-01-20,2023-01-20
000599,2019,1,1,1,-1026.925,-1026.925,-255000000.0,2020-01-23,2020-01-23
000599,2020,1,1,1,7.91,53.24666666666667,-175000000.0,2021-01-30,2021-01-30
000599,2021,1,1,1,-1038.915,-404.7916666666667,-630000000.0,2022-01-29,2022-01-29
000599,2022,1,1,1,-88.885,-31.52,-670000000.0,2023-01-31,2023-01-31
000599,2023,1,1,1,58.335,64.84,-271000000.0,2024-01-31,2024-01-31
000600,2019,1,0,0,45.89,45.89,0.352,2020-01-16,2020-01-16
000600,2021,1,1,1,-361.67,-231.55333333333337,-2360000000.0,2022-01-29,2022-01-29
000600,2022,1,1,1,99.0,102.0,-8000000.0,2023-01-31,2023-01-31
000600,2023,1,0,0,65.07,129.985,0.095,2024-01-27,2024-01-27
000601,2021,1,1,1,-108.755,-98.07499999999999,-17600000.0,2022-01-29,2022-01-29
000601,2022,1,1,1,-933.255,-616.0125,-112000000.0,2023-01-31,2023-01-31
000601,2023,1,1,1,-189.525,-139.41750000000002,-241180000.0,2024-01-31,2024-01-31
000603,2021,1,0,0,63.44,72.66749999999999,0.685,2022-01-10,2022-01-10
000603,2023,1,1,0,-59.62,-58.552499999999995,0.225,2024-01-31,2024-01-31
000607,2019,1,1,1,-76.26,-76.26,0.025,2019-10-31,2019-10-31
000607,2020,1,1,1,-2301.06,-1419.7216666666666,-416000000.0,2021-01-23,2021-01-23
000607,2021,1,0,0,117.05,125.43,0.115,2022-01-29,2022-01-29
000608,2019,1,1,1,-841.71,-841.71,-85000000.0,2020-01-23,2020-01-23
000608,2020,1,0,0,185.32,206.8725,0.14,2021-03-20,2021-03-20
000608,2021,1,1,0,-41.5,-40.75,0.085,2022-01-27,2022-01-27
000608,2022,1,1,1,-724.45,-684.5125,-355000000.0,2023-01-31,2023-01-31
000608,2023,1,1,1,39.345,40.715,-237500000.0,2024-01-31,2024-01-31
000609,2019,1,0,0,139.475,139.475,0.08,2020-01-21,2020-01-21
000609,2020,1,1,1,-1232.45,-812.41,-319160400.0,2021-04-28,2021-04-28
000609,2021,1,1,1,-0.28,216.00833333333333,-300000000.0,2022-01-29,2022-01-29
000609,2022,1,1,1,-45.2,-11.318333333333335,-350000000.0,2023-01-31,2023-01-31
000609,2023,1,1,1,-74.4,3.279999999999999,-175000000.0,2024-01-24,2024-01-24
000610,2019,1,1,1,-132.205,-132.205,-31000000.0,2020-01-18,2020-01-18
000610,2020,1,1,1,-231.895,-28.22666666666667,-155000000.0,2021-01-30,2021-01-30
000610,2021,1,1,1,-254.35,-45.70666666666667,-86750000.0,2022-01-29,2022-01-29
000610,2022,1,1,1,-88.18,-44.153333333333336,-152500000.0,2023-01-31,2023-01-31
000610,2023,1,1,1,23.865,38.43,-127500000.0,2024-01-31,2024-01-31
000612,2019,1,0,0,124.88,124.88,0.092,2020-01-22,2020-01-22
000612,2020,1,0,0,434.5,434.5,0.478,2021-01-15,2021-01-15
000612,2023,1,0,0,89.715,109.775,0.482,2024-01-30,2024-01-30
000615,2019,1,1,1,-90.465,-90.465,0.0192,2020-01-31,2020-01-31
000615,2020,1,1,1,-1063.63,-299.32125,-160000000.0,2021-01-30,2021-01-30
000615,2021,1,1,1,-540.95,-260.41333333333336,-645000000.0,2022-01-29,2022-04-27
000615,2022,1,1,1,-373.61,-104.52,-1200000000.0,2023-01-30,2023-04-15
000615,2023,1,1,1,-37.465,12.273333333333332,-400000000.0,2024-01-31,2024-01-31
000619,2020,1,0,0,108.1,159.2175,0.1,2021-01-26,2021-01-26
000619,2021,1,1,1,-2608.19,-825.03,-130000000.0,2022-01-12,2022-01-12
000619,2022,1,1,1,-5.96,53.82125,-111000000.0,2023-01-31,2023-01-31
000619,2023,1,1,1,2.025,37.785,-46250000.0,2024-01-27,2024-01-27
000620,2020,1,1,1,-344.625,-211.32666666666668,-1255000000.0,2021-01-29,2021-01-29
000620,2021,1,1,1,-159.04,-133.6925,-3330000000.0,2022-01-29,2022-01-29
000620,2022,1,1,1,12.01,14.004999999999999,-3270000000.0,2023-04-19,2023-04-19
000620,2023,1,1,1,-24.995,29.586666666666662,-2989500000.0,2024-01-30,2024-01-30
000623,2019,1,0,0,47.5,47.5,1.19,2020-01-21,2020-01-21
000625,2019,1,1,1,-489.285,-489.285,-2650000000.0,2020-01-31,2020-01-31
000625,2020,1,1,1,20.405,123.40625,-3200000000.0,2021-01-30,2021-01-30
000625,2022,1,0,0,125.195,151.7575,0.815,2023-01-31,2023-01-31
000626,2019,1,0,0,194.0,194.0,0.255,2020-01-14,2020-01-14
000626,2020,1,1,1,-179.81,-34.410000000000004,-135000000.0,2021-01-28,2021-01-28
000626,2021,1,0,0,114.0,215.2225,0.475,2022-01-12,2022-01-12
000626,2023,1,1,1,-383.61,-335.03,-675000000.0,2024-01-31,2024-01-31
000628,2019,1,0,0,68.965,68.965,0.297,2020-01-23,2020-01-23
000628,2020,1,0,0,75.055,97.5125,0.7305,2021-01-29,2021-01-29
000628,2023,1,0,0,53.43,69.6475,1.0505,2024-01-31,2024-01-31
000629,2019,1,1,0,-54.0,-54.0,0.1665,2020-01-15,2020-01-15
000629,2020,1,1,1,-85.055,-84.7775,0.0256,2021-01-20,2021-01-20
000629,2021,1,0,0,367.095,428.6775,0.15485,2022-01-07,2022-02-09
000630,2020,1,0,0,1.14,10.285,0.08,2021-03-03,2021-03-03
000630,2021,1,0,0,260.44,286.14,0.3,2022-01-18,2022-01-18
000631,2020,1,1,0,-67.125,-66.75,0.085,2020-10-17,2020-10-17
000631,2021,1,1,0,-65.5,-62.75,0.045,2022-01-29,2022-01-29
000631,2022,1,0,0,71.0,89.75,0.07,2023-01-30,2023-01-30
000631,2023,1,0,0,104.0,109.75,0.15,2024-01-29,2024-01-29
000632,2023,1,1,1,-2785.5,-2451.6025,-305000000.0,2024-01-31,2024-01-31
000633,2019,1,1,1,-253.285,-253.285,-7500000.0,2020-01-21,2020-01-21
000633,2020,1,1,1,-70.81,158.03333333333333,-7250000.0,2021-01-30,2021-01-30
000633,2021,1,1,0,-59.215,39.745000000000005,0.0096,2022-01-29,2022-01-29
000633,2022,1,0,0,79.405,89.03999999999999,0.0156,2023-01-20,2023-01-20
000635,2019,1,0,0,97.415,97.415,0.175,2020-01-23,2020-01-23
000635,2020,1,0,0,28.73,29.939999999999998,0.22,2021-01-26,2021-01-26
000635,2021,1,1,1,-120.46,-65.44333333333333,-12000000.0,2022-01-26,2022-01-27
000635,2022,1,1,1,-8249.2,-3692.056666666667,-360000000.0,2023-01-20,2023-01-20
000635,2023,1,1,1,-57.31,-36.04666666666667,-620000000.0,2024-01-27,2024-01-27
000636,2019,1,1,0,-67.07,-67.07,0.375,2020-01-23,2020-01-23
000636,2021,1,0,0,81.89,125.45500000000001,1.08,2022-01-27,2022-01-27
000636,2022,1,1,1,-91.575,-78.875,0.3,2023-01-20,2023-01-20
000636,2023,1,1,0,-91.01,-8.973333333333334,0.135,2024-01-31,2024-01-31
000637,2019,1,0,0,138.93,138.93,0.171,2020-01-21,2020-01-21
000637,2020,1,1,1,-84.66,-82.2775,0.035,2021-01-28,2021-01-28
000637,2021,1,0,0,398.26,506.96,0.1345,2022-01-27,2022-01-27
000637,2022,1,1,1,-273.135,-258.4675,-121500000.0,2023-03-31,2023-03-31
000637,2023,1,1,1,8.51,9.3575,-123000000.0,2024-01-31,2024-01-31
000638,2019,1,0,0,104.07,104.07,0.0195,2020-01-23,2020-01-23
000638,2020,1,1,1,-2054.59,-844.5,-35000000.0,2021-01-30,2021-01-30
000638,2021,1,0,0,142.99,3426.485,0.185,2022-01-29,2022-01-29
000638,2022,1,1,1,-98.54,-65.25375,0.01615,2023-01-31,2023-01-31
000638,2023,1,1,1,-1511.335,259.7749999999999,-40000000.0,2024-01-31,2024-01-31
000639,2019,1,1,1,-262.23,-262.23,-760000000.0,2020-01-31,2020-01-31
000639,2020,1,0,0,139.44,143.655,0.3335,2021-01-28,2021-01-28
000639,2022,1,1,1,-556.345,-518.85,-725500000.0,2023-01-31,2023-01-31
000639,2023,1,1,1,-2064.58,-621.1999999999999,-40000000.0,2024-01-31,2024-01-31
000650,2020,1,1,0,-10.525,-4.7775,0.406,2021-01-13,2021-01-13
000651,2023,1,0,0,9.125,12.125,5.025,2023-12-21,2023-12-21
000655,2019,1,0,0,86.605,86.605,0.315,2020-01-22,2020-01-22
000655,2020,1,0,0,30.825,31.725,0.395,2021-01-29,2021-01-29
000655,2021,1,1,0,-35.49,-35.307500000000005,0.2515,2022-01-27,2022-01-27
000655,2022,1,0,0,48.215,48.3475,0.3195,2023-01-17,2023-01-17
000655,2023,1,0,0,13.335,13.9,0.3905,2024-01-24,2024-01-24
000656,2022,1,1,1,-586.17,-540.97,-14250000000.0,2023-01-31,2023-01-31
000656,2023,1,1,1,70.55,72.85,-6300000000.0,2024-02-01,2024-02-01
000657,2020,1,0,0,24.21,49.474999999999994,0.225,2021-01-27,2021-01-27
000657,2021,1,0,0,132.915,179.845,0.484,2022-01-28,2022-01-28
000659,2020,1,1,1,-1096.14,-484.60833333333335,-180000000.0,2021-01-30,2021-01-30
000659,2021,1,1,1,73.62,93.09,-40500000.0,2022-01-29,2022-01-29
000659,2022,1,1,1,-776.99,-566.4875,-175000000.0,2023-01-17,2023-01-17
000659,2023,1,1,1,22.415,44.432500000000005,-130000000.0,2024-01-31,2024-01-31
000661,2019,1,0,0,27.65,27.65,9.9,2020-01-03,2020-01-03
000661,2020,1,0,0,75.0,75.0,7.675,2021-01-06,2021-01-06
000663,2019,1,1,1,84.96,84.96,-200000000.0,2020-01-21,2020-01-21
000663,2020,1,1,1,-16.685,50.88166666666666,-122500000.0,2021-01-21,2021-01-21
000663,2021,1,0,0,51.165,88.4825,0.16,2022-04-26,2022-04-26
000663,2022,1,0,0,385.12,528.2574999999999,0.79,2023-01-20,2023-01-20
000665,2020,1,1,1,-2418.82,-1029.9483333333335,-575000000.0,2021-01-30,2021-01-30
000665,2021,1,1,1,-7.705,22.263333333333332,-427000000.0,2022-01-29,2022-01-29
000665,2022,1,1,1,-22.15,-11.305,-563000000.0,2023-01-30,2023-01-30
000665,2023,1,1,1,-3.475,3.0316666666666663,-585000000.0,2024-01-30,2024-01-30
000668,2019,1,0,0,392.745,392.745,0.295,2020-01-22,2020-01-22
000668,2020,1,1,1,-183.095,-137.91333333333333,-32000000.0,2021-01-27,2021-01-27
000668,2021,1,1,1,-213.72,419.0783333333334,-100000000.0,2022-01-15,2022-01-15
000668,2022,1,1,1,-118.04,-27.330000000000002,-52500000.0,2023-01-31,2023-01-31
000668,2023,1,1,1,-81.995,-19.611666666666668,-54000000.0,2024-01-31,2024-04-23
000669,2019,1,1,1,14.89,14.89,-1350000000.0,2020-01-23,2020-01-23
000669,2020,1,1,1,-32.94,220.08375,-340000000.0,2021-01-30,2021-01-30
000669,2022,1,1,1,-123.76,-0.8100000000000023,-150000000.0,2023-01-18,2023-01-18
000669,2023,1,1,1,-382.05,-145.09,-285000000.0,2024-01-30,2024-01-30
000670,2019,1,1,1,-23.52,-23.52,-210000000.0,2020-03-04,2020-03-04
000670,2020,1,0,0,113.51,114.24000000000001,0.01345,2021-01-30,2021-01-30
000670,2023,1,1,1,-462.305,-225.3983333333333,-54400000.0,2024-01-30,2024-01-30
000672,2019,1,0,0,56.5,56.5,2.88,2020-01-07,2020-01-07
000672,2022,1,1,0,-255.07,-119.365,-120000000.0,2023-01-20,2023-01-20
000676,2020,1,1,1,-725.76,-424.26,-2750000000.0,2021-01-30,2021-01-30
000676,2021,1,0,0,102.8,103.645,0.1024,2022-01-29,2022-01-29
000676,2022,1,1,1,-739.055,-550.6225,-372763300.0,2023-01-31,2023-01-31
000676,2023,1,0,0,135.81,323.375,0.209,2024-01-31,2024-01-31
000677,2019,1,0,0,422.24,422.24,0.00805,2020-01-21,2020-01-21
000677,2021,1,0,0,1077.33,1302.2325,0.0891,2022-01-18,2022-01-18
000678,2019,1,0,0,125.13,125.13,0.03,2020-01-13,2020-01-13
000678,2020,1,1,1,-776.77,-280.42,-95000000.0,2021-01-30,2021-01-30
000678,2021,1,1,1,13.3,42.42,-48000000.0,2022-01-29,2022-01-29
000678,2022,1,1,1,-131.06,-83.92333333333333,-124330000.0,2023-01-31,2023-01-31
000678,2023,1,1,1,30.02,49.85666666666666,-61500000.0,2024-01-25,2024-01-25
000679,2019,1,1,1,27.7,27.7,-300000000.0,2020-01-31,2020-01-31
000679,2020,1,1,1,-77.765,40.1,-33550000.0,2021-01-28,2021-01-28
000679,2021,1,1,1,-1245.025,-391.23166666666674,-295000000.0,2022-01-29,2022-01-29
000679,2022,1,1,1,-15.26,46.305,-49750000.0,2023-01-31,2023-01-31
000679,2023,1,1,1,10.06,20.886666666666667,-43000000.0,2024-01-31,2024-01-31
000680,2020,1,0,0,75.0,75.0,0.0799,2021-01-16,2021-01-16
000680,2021,1,0,0,105.0,125.0,0.14405,2022-01-29,2022-01-29
000680,2022,1,0,0,23.5,150.5,0.42835,2023-01-31,2023-01-31
000680,2023,1,0,0,15.0,95.0,0.484,2024-01-24,2024-01-24
000681,2023,1,0,0,18.045,34.64,0.2141,2024-01-31,2024-01-31
000683,2020,1,1,1,-89.975,-88.37,0.025,2021-01-27,2021-01-27
000683,2021,1,0,0,3709.145,5439.1475,1.36,2022-01-06,2022-01-06
000683,2023,1,1,0,-46.42,-27.677500000000002,0.395,2024-01-27,2024-01-27
000685,2019,1,0,0,50.0,50.0,0.695,2020-01-21,2020-01-21
000686,2022,1,1,1,-85.93,-67.93,0.1,2023-01-19,2023-01-19
000686,2023,1,0,0,127.25,154.575,0.2782,2024-01-27,2024-01-27
000688,2019,1,1,0,-54.945,-54.945,0.1605,2020-01-11,2020-01-11
000688,2023,1,1,0,-64.94,-64.6425,0.05935,2024-01-31,2024-01-31
000690,2019,1,0,0,73.905,73.905,0.37,2020-01-06,2020-01-06
000690,2020,1,0,0,89.085,96.445,0.83,2021-01-19,2021-01-19
000690,2021,1,1,0,-64.02,-63.03,0.32,2022-01-26,2022-01-26
000690,2022,1,1,1,-95.01,-85.375,0.09,2023-01-31,2023-01-31
000690,2023,1,0,0,376.33,605.8725,0.4,2024-01-30,2024-01-30
000691,2019,1,1,1,-201.795,-201.795,-11200000.0,2020-01-17,2020-01-17
000691,2020,1,0,0,-17.02,6.842499999999999,0.06035,2021-01-30,2021-01-30
000691,2022,1,1,1,-96.485,-94.4625,0.0038,2023-04-18,2023-04-18
000691,2023,1,1,1,-19366.055,-13805.5075,-113500000.0,2024-01-27,2024-01-27
000692,2019,1,1,1,-2125.77,-2125.77,-121102500.0,2020-04-21,2020-04-21
000692,2020,1,1,1,-722.53,-297.25,-950000000.0,2021-01-30,2021-01-30
000692,2021,1,1,1,2.1,28.361666666666665,-550000000.0,2022-01-27,2022-01-27
000692,2022,1,1,1,-805.155,-366.7516666666666,-2020000000.0,2023-01-31,2023-01-31
000692,2023,1,1,1,-2.32,63.455000000000005,-880000000.0,2024-01-31,2024-01-31
000695,2019,1,1,0,-67.82,-67.82,0.0529,2020-01-22,2020-01-22
000695,2020,1,1,1,-226.84,-142.66166666666666,-13500000.0,2021-01-30,2021-01-30
000695,2021,1,1,1,-224.59,-210.635,-51730000.0,2022-01-29,2022-01-29
000695,2022,1,1,1,-63.28,-61.7025,-94770000.0,2023-01-31,2023-01-31
000695,2023,1,1,1,-197.475,-109.39,-40850000.0,2024-01-31,2024-01-31
000697,2019,1,1,1,-5940.665,-5940.665,-1434000000.0,2020-02-03,2020-02-03
000697,2020,1,1,1,-42.85,37.593333333333334,-350000000.0,2021-01-30,2021-01-30
000697,2021,1,1,1,11.93,14.26,-400000000.0,2022-01-29,2022-01-29
000697,2022,1,1,1,-34.315,-12.416666666666666,-745000000.0,2023-01-31,2023-01-31
000697,2023,1,1,1,22.71,50.93333333333334,-280000000.0,2024-01-30,2024-01-30
