symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20
603222,济民健康,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603233,大参林,2020,2021-04-29,2021-04-20,1,-9,0,1,0,119,110,4,1,1
603269,海鸥股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603286,日盈电子,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603299,苏盐井神,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603323,苏农银行,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603338,浙江鼎力,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603355,莱克电气,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603358,华达科技,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603398,*ST沐邦,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603507,振江股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603518,锦泓集团,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603566,普莱柯,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603589,口子窖,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603598,引力传媒,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603607,京华激光,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603716,塞力医疗,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603730,岱美股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603737,三棵树,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603767,中马传动,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603777,来伊份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603789,*ST星农,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603819,神力股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603825,ST华扬,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603855,华荣股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603876,鼎胜新材,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603900,莱绅通灵,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603959,ST百利,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603979,金诚信,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
603998,方盛制药,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605055,迎丰股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605228,神通科技,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605255,天普股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605289,罗曼股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605318,法狮龙,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
605378,野马电池,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
688010,福光股份,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
688222,成都先导,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
688266,泽璟制药,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
688268,华特气体,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
688339,亿华通,2020,2021-04-29,2021-04-29,0,0,0,0,0,119,119,4,1,1
000021,深科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000035,中国天楹,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000066,中国长城,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000156,华数传媒,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000333,美的集团,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000415,渤海租赁,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000420,吉林化纤,2020,2021-04-30,2021-04-20,1,-10,0,1,0,120,110,4,1,1
000422,湖北宜化,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
000425,徐工机械,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000426,兴业银锡,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000525,红太阳,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000537,绿发电力,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000564,供销大集,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000567,海德股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000568,泸州老窖,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000571,新大洲A,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000592,平潭发展,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000593,德龙汇能,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000605,渤海股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000607,华媒控股,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000620,盈新发展,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000638,*ST万方,2020,2021-04-30,2021-04-14,1,-16,0,1,0,120,104,4,1,0
000639,ST西王,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000657,中钨高新,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000669,ST金鸿,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000681,视觉中国,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000712,锦龙股份,2020,2021-04-30,2021-03-16,1,-45,0,1,0,120,75,3,0,0
000733,振华科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000735,罗牛山,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000783,长江证券,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000785,居然智家,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
000801,四川九洲,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000820,*ST节能,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
000821,ST京机,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000829,天音控股,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000839,国安股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000850,华茂股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000876,新希望,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000881,中广核技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000892,欢瑞世纪,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000908,ST景峰,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000917,电广传媒,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000926,福星股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000935,四川双马,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000936,华西股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
000981,山子高科,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002005,ST德豪,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002050,三花智控,2020,2021-04-30,2021-03-27,1,-34,0,1,0,120,86,3,0,0
002052,同洲电子,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002063,远光软件,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002081,金螳螂,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002086,东方海洋,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002094,青岛金王,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002098,浔兴股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002104,恒宝股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002115,三维通信,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002120,韵达股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002131,利欧股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002158,汉钟精机,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002168,ST惠程,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002169,智光电气,2020,2021-04-30,2021-04-15,1,-15,0,1,0,120,105,4,1,0
002174,游族网络,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002177,御银股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002188,中天服务,2020,2021-04-30,2021-02-06,1,-83,0,1,0,120,37,2,0,0
002196,方正电机,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002197,证通电子,2020,2021-04-30,2021-04-15,1,-15,0,1,0,120,105,4,1,0
002261,拓维信息,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002314,南山控股,2020,2021-04-30,2021-04-09,1,-21,0,1,0,120,99,4,1,0
002323,*ST雅博,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002345,潮宏基,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002346,柘中股份,2020,2021-04-30,2021-04-20,1,-10,0,1,0,120,110,4,1,1
002356,赫美集团,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002361,神剑股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002366,融发核电,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002370,亚太药业,2020,2021-04-30,2021-03-27,1,-34,0,1,0,120,86,3,0,0
002383,合众思壮,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002405,四维图新,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002445,中南文化,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002470,金正大,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002486,嘉麟杰,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002498,汉缆股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002501,*ST利源,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002506,协鑫集成,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002555,三七互娱,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002558,巨人网络,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002565,顺灏股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002569,*ST步森,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002575,群兴玩具,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002589,瑞康医药,2020,2021-04-30,2021-03-31,1,-30,0,1,0,120,90,3,0,0
002591,恒大高新,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002592,ST八菱,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002602,世纪华通,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002622,皓宸医疗,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002635,安洁科技,2020,2021-04-30,2021-03-27,2,-34,0,1,0,120,86,3,0,0
002636,金安国纪,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002638,勤上股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002640,跨境通,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002666,德联集团,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002668,TCL智家,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002671,龙泉股份,2020,2021-04-30,2021-04-17,1,-13,0,1,0,120,107,4,1,0
002675,东诚药业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002712,思美传媒,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002716,湖南白银,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002721,金一文化,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002730,电光科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002747,埃斯顿,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002749,国光股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002762,*ST金比,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002779,中坚科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002795,永和智控,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002807,江阴银行,2020,2021-04-30,2021-03-31,1,-30,0,1,0,120,90,3,0,0
002813,路畅科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002830,名雕股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002839,张家港行,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002862,实丰文化,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002866,传艺科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002873,新天药业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002889,东方嘉盛,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002898,*ST赛隆,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002929,润建股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
002961,瑞达期货,2020,2021-04-30,2021-03-31,1,-30,0,1,0,120,90,3,0,0
002980,华盛昌,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600000,浦发银行,2020,2021-04-30,2021-03-27,1,-34,0,1,0,120,86,3,0,0
600004,白云机场,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600010,包钢股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600011,华能国际,2020,2021-04-30,2021-03-24,1,-37,0,1,0,120,83,3,0,0
600033,福建高速,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600037,歌华有线,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600052,东望时代,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600064,南京高科,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600078,澄星股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600082,ST海泰,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
600107,*ST尔雅,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600109,国金证券,2020,2021-04-30,2021-04-02,1,-28,0,1,0,120,92,4,1,0
600114,东睦股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600121,郑州煤电,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600128,苏豪弘业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600135,乐凯胶片,2020,2021-04-30,2021-04-22,1,-8,0,1,0,120,112,4,1,1
600151,航天机电,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600167,联美控股,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600185,珠免集团,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600193,*ST创兴,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600208,衢州发展,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600221,海航控股,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600226,亨通股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600231,凌钢股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600250,南京商旅,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600257,大湖股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600265,*ST景谷,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
600281,华阳新材,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600307,酒钢宏兴,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600322,津投城开,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600328,中盐化工,2020,2021-04-30,2021-04-22,1,-8,0,1,0,120,112,4,1,1
600331,宏达股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600359,新农开发,2020,2021-04-30,2021-04-10,2,-20,0,1,0,120,100,4,1,0
600360,*ST华微,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
600365,ST通葡,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600369,西南证券,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600378,昊华科技,2020,2021-04-30,2021-04-16,1,-14,0,1,0,120,106,4,1,0
600381,*ST春天,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600415,小商品城,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600452,涪陵电力,2020,2021-04-30,2021-04-09,1,-21,0,1,0,120,99,4,1,0
600469,风神股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600482,中国动力,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600489,中金黄金,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600500,中化国际,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600509,天富能源,2020,2021-04-30,2021-04-20,1,-10,0,1,0,120,110,4,1,1
600515,海南机场,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600533,栖霞建设,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600539,狮头股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600545,卓郎智能,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600567,山鹰国际,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600569,安阳钢铁,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600580,卧龙电驱,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600587,新华医疗,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600593,大连圣亚,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600595,中孚实业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600599,*ST熊猫,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600601,方正科技,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
600610,中毅达,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600613,神奇制药,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600615,鑫源智造,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600619,海立股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600622,光大嘉宝,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600624,ST复华,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600637,东方明珠,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600640,国脉文化,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600648,外高桥,2020,2021-04-30,2021-03-31,1,-30,0,1,0,120,90,3,0,0
600660,福耀玻璃,2020,2021-04-30,2021-03-30,1,-31,0,1,0,120,89,3,0,0
600671,天目药业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600679,上海凤凰,2020,2021-04-30,2021-04-28,2,-2,0,1,0,120,118,4,1,1
600682,南京新百,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600698,湖南天雁,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600720,中交设计,2020,2021-04-30,2021-03-20,1,-41,0,1,0,120,79,3,0,0
600722,金牛化工,2020,2021-04-30,2021-04-28,2,-2,0,1,0,120,118,4,1,1
600728,佳都科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600730,*ST高科,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600733,北汽蓝谷,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600734,*ST实达,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600736,苏州高新,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600742,富维股份,2020,2021-04-30,2021-03-23,1,-38,0,1,0,120,82,3,0,0
600745,*ST闻泰,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600777,*ST新潮,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600783,鲁信创投,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600793,宜宾纸业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600816,建元信托,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600821,金开新能,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600827,百联股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600843,上工申贝,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600846,同济科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600886,国投电力,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
600897,厦门空港,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600900,长江电力,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600917,重庆燃气,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600928,西安银行,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600960,渤海汽车,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
600969,郴电国际,2020,2021-04-30,2021-04-22,1,-8,0,1,0,120,112,4,1,1
600973,宝胜股份,2020,2021-04-30,2021-03-15,1,-46,0,1,0,120,74,3,0,0
600982,宁波能源,2020,2021-04-30,2021-04-20,1,-10,0,1,0,120,110,4,1,1
601009,南京银行,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601021,春秋航空,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601099,太平洋,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601106,中国一重,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601127,赛力斯,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601169,北京银行,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601212,白银有色,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601225,陕西煤业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601611,中国核建,2020,2021-04-30,2021-04-26,1,-4,0,1,0,120,116,4,1,1
601615,明阳智能,2020,2021-04-30,2021-04-08,1,-22,0,1,0,120,98,4,1,0
601636,旗滨集团,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601666,平煤股份,2020,2021-04-30,2021-04-27,1,-3,0,1,0,120,117,4,1,1
601668,中国建筑,2020,2021-04-30,2021-04-17,1,-13,0,1,0,120,107,4,1,0
601816,京沪高铁,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601857,中国石油,2020,2021-04-30,2021-03-26,1,-35,0,1,0,120,85,3,0,0
601872,招商轮船,2020,2021-04-30,2021-03-26,1,-35,0,1,0,120,85,3,0,0
601880,辽港股份,2020,2021-04-30,2021-03-26,1,-35,0,1,0,120,85,3,0,0
601933,永辉超市,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601968,宝钢包装,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
601997,贵阳银行,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603017,中衡设计,2020,2021-04-30,2021-04-30,3,0,0,0,0,120,120,4,1,1
603068,博通集成,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
603101,汇嘉时代,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603123,翠微股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603196,璞源材料,2020,2021-04-30,2021-04-26,1,-4,0,1,0,120,116,4,1,1
603203,快克智能,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603221,爱丽家居,2020,2021-04-30,2021-04-23,1,-7,0,1,0,120,113,4,1,1
603239,浙江仙通,2020,2021-04-30,2021-04-15,1,-15,0,1,0,120,105,4,1,0
603308,应流股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603328,依顿电子,2020,2021-04-30,2021-04-22,1,-8,0,1,0,120,112,4,1,1
603366,日出东方,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603378,*ST亚士,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
603399,永杉锂业,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603408,建霖家居,2020,2021-04-30,2021-04-24,1,-6,0,1,0,120,114,4,1,1
603567,珍宝岛,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603600,永艺股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603612,索通发展,2020,2021-04-30,2021-04-29,1,-1,0,1,0,120,119,4,1,1
603633,徕木股份,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603648,畅联股份,2020,2021-04-30,2021-04-28,1,-2,0,1,0,120,118,4,1,1
603668,天马科技,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
603708,家家悦,2020,2021-04-30,2021-04-30,0,0,0,0,0,120,120,4,1,1
